0.0 , 26.35 , 23.15 , -9.0 , 78.0 , 3.8 , 22.78 , 19.44 , 3.57 , 3.71
1.0 , 26.35 , 22.65 , -8.5 , 75.0 , 3.9 , 23.33 , 15.56 , 3.02 , 7.09
2.0 , 24.95 , 22.45 , -7.6 , 85.0 , 7.8 , 16.11 , 10.0 , 8.84 , 12.45
3.0 , 24.65 , 22.05 , -7.9 , 83.0 , 8.1 , 18.33 , 3.33 , 6.32 , 18.72
4.0 , 24.05 , 21.85 , -7.6 , 86.0 , 13.7 , 18.89 , 2.78 , 5.16 , 19.07
5.0 , 26.85 , 22.95 , -8.7 , 81.0 , 21.9 , 20.0 , 7.22 , 6.85 , 15.73
6.0 , 26.65 , 23.15 , -8.9 , 78.0 , 7.9 , 16.67 , 8.89 , 9.98 , 14.26
7.0 , 26.85 , 23.25 , -8.1 , 68.0 , 2.3 , 15.56 , 11.11 , 11.29 , 12.14
8.0 , 26.85 , 23.55 , -9.4 , 79.0 , 5.6 , 20.56 , 10.0 , 6.29 , 13.55
9.0 , 27.45 , 23.55 , -9.6 , 76.0 , 3.6 , 22.22 , 11.11 , 5.23 , 12.44
10.0 , 28.05 , 23.85 , -9.7 , 73.0 , 2.6 , 19.44 , 18.89 , 8.61 , 4.96
11.0 , 28.55 , 23.85 , -10.0 , 70.0 , 2.6 , 25.56 , 16.67 , 2.99 , 7.18
12.0 , 28.05 , 22.85 , -9.2 , 70.0 , 1.7 , 21.67 , 19.44 , 6.38 , 3.41
13.0 , 27.55 , 23.25 , -8.0 , 68.0 , 5.6 , 23.33 , 11.11 , 4.22 , 12.14
14.0 , 27.75 , 22.85 , -8.7 , 75.0 , 2.6 , 22.78 , 8.89 , 4.97 , 13.96
15.0 , 28.35 , 23.25 , -9.4 , 74.0 , 1.7 , 22.78 , 16.11 , 5.57 , 7.14
16.0 , 28.55 , 23.25 , -10.1 , 71.0 , 1.9 , 26.67 , 10.0 , 1.88 , 13.25
17.0 , 28.85 , 23.85 , -9.6 , 74.0 , 2.5 , 22.78 , 14.44 , 6.07 , 9.41
18.0 , 28.95 , 23.05 , -9.7 , 72.0 , 1.5 , 19.44 , 6.67 , 9.51 , 16.38
19.0 , 28.55 , 23.05 , -9.7 , 70.0 , 1.4 , 22.22 , 5.56 , 6.33 , 17.49
20.0 , 28.45 , 22.25 , -10.0 , 66.0 , 2.3 , 25.0 , 10.56 , 3.45 , 11.69
21.0 , 29.05 , 21.85 , -10.9 , 66.0 , 2.9 , 27.22 , 15.56 , 1.83 , 6.29
22.0 , 28.25 , 22.35 , -10.4 , 73.0 , 5.5 , 25.0 , 18.89 , 3.25 , 3.46
23.0 , 28.35 , 22.75 , -10.7 , 76.0 , 6.9 , 31.11 , 17.22 , -2.76 , 5.53
24.0 , 28.35 , 23.25 , -10.1 , 78.0 , 6.4 , 28.89 , 19.44 , -0.54 , 3.81
25.0 , 28.15 , 22.85 , -9.4 , 72.0 , 3.3 , 27.22 , 20.0 , 0.93 , 2.85
26.0 , 28.75 , 23.35 , -9.4 , 72.0 , 1.6 , 27.78 , 20.56 , 0.97 , 2.79
27.0 , 28.45 , 23.35 , -9.3 , 76.0 , 5.4 , 19.44 , 19.44 , 9.01 , 3.91
28.0 , 28.65 , 22.95 , -9.3 , 70.0 , 5.1 , 17.78 , 16.11 , 10.87 , 6.84
29.0 , 28.35 , 23.35 , -9.6 , 71.0 , 7.4 , 22.22 , 13.89 , 6.13 , 9.46
30.0 , 26.05 , 22.65 , -8.2 , 79.0 , 8.7 , 23.89 , 13.33 , 2.16 , 9.32
31.0 , 26.85 , 23.35 , -8.0 , 73.0 , 10.0 , 17.78 , 16.11 , 9.07 , 7.24
32.0 , 27.25 , 22.75 , -9.8 , 77.0 , 9.1 , 21.67 , 16.11 , 5.58 , 6.64
33.0 , 27.75 , 22.85 , -10.3 , 75.0 , 8.8 , 26.67 , 17.78 , 1.08 , 5.07
34.0 , 28.15 , 23.75 , -10.0 , 78.0 , 11.4 , 25.0 , 18.89 , 3.15 , 4.86
35.0 , 28.25 , 23.15 , -10.7 , 75.0 , 7.6 , 26.67 , 18.33 , 1.58 , 4.82
36.0 , 28.25 , 23.45 , -10.7 , 76.0 , 8.3 , 25.56 , 19.44 , 2.69 , 4.01
37.0 , 28.15 , 22.75 , -10.7 , 73.0 , 5.6 , 26.67 , 19.44 , 1.48 , 3.31
38.0 , 28.35 , 22.75 , -11.2 , 72.0 , 6.4 , 21.11 , 21.11 , 7.24 , 1.64
39.0 , 27.75 , 22.05 , -9.7 , 73.0 , 2.2 , 23.89 , 21.67 , 3.86 , 0.38
40.0 , 28.05 , 21.95 , -9.8 , 75.0 , 2.7 , 25.56 , 16.11 , 2.49 , 5.84
41.0 , 27.95 , 22.75 , -9.7 , 73.0 , 6.3 , 23.33 , 13.89 , 4.62 , 8.86
42.0 , 28.15 , 22.95 , -9.9 , 72.0 , 4.1 , 26.11 , 13.33 , 2.04 , 9.62
43.0 , 27.55 , 22.65 , -9.9 , 73.0 , 6.4 , 27.22 , 17.22 , 0.33 , 5.43
44.0 , 27.75 , 22.35 , -10.5 , 76.0 , 7.0 , 30.0 , 20.0 , -2.25 , 2.35
45.0 , 28.15 , 23.25 , -10.2 , 76.0 , 10.2 , 25.0 , 24.44 , 3.15 , -1.19
46.0 , 26.45 , 22.15 , -8.6 , 78.0 , 12.9 , 31.67 , 23.89 , -5.22 , -1.74
47.0 , 27.95 , 22.55 , -9.7 , 73.0 , 7.1 , 32.22 , 21.67 , -4.27 , 0.88
48.0 , 28.25 , 23.75 , -9.2 , 70.0 , 5.3 , 31.67 , 20.56 , -3.42 , 3.19
49.0 , 28.45 , 24.05 , -9.2 , 76.0 , 3.7 , 27.22 , 22.78 , 1.23 , 1.27
50.0 , 28.05 , 24.25 , -8.8 , 70.0 , 4.2 , 26.67 , 15.56 , 1.38 , 8.69
51.0 , 28.25 , 24.25 , -7.9 , 69.0 , 3.3 , 27.22 , 15.0 , 1.03 , 9.25
52.0 , 28.15 , 22.95 , -8.0 , 65.0 , 5.0 , 27.22 , 13.33 , 0.93 , 9.62
53.0 , 28.35 , 24.05 , -8.4 , 75.0 , 8.4 , 23.33 , 13.89 , 5.02 , 10.16
54.0 , 28.45 , 24.05 , -6.6 , 67.0 , 9.3 , 21.67 , 8.33 , 6.78 , 15.72
55.0 , 28.75 , 23.45 , -9.8 , 71.0 , 6.1 , 24.44 , 12.22 , 4.31 , 11.23
56.0 , 28.45 , 23.15 , -8.7 , 67.0 , 4.2 , 24.44 , 12.78 , 4.01 , 10.37
57.0 , 28.65 , 23.05 , -9.5 , 68.0 , 1.6 , 20.0 , 16.67 , 8.65 , 6.38
58.0 , 29.55 , 23.55 , -10.8 , 72.0 , 4.6 , 17.78 , 10.56 , 11.77 , 12.99
59.0 , 29.65 , 23.65 , -10.9 , 73.0 , 5.0 , 21.11 , 11.67 , 8.54 , 11.98
60.0 , 29.45 , 23.45 , -10.9 , 75.0 , 5.1 , 23.33 , 13.33 , 6.12 , 10.12
61.0 , 28.85 , 23.35 , -9.8 , 71.0 , 2.3 , 20.56 , 19.44 , 8.29 , 3.91
62.0 , 29.05 , 23.35 , -9.8 , 69.0 , 2.1 , 23.33 , 11.67 , 5.72 , 11.68
63.0 , 29.25 , 23.35 , -9.6 , 72.0 , 3.3 , 22.22 , 16.67 , 7.03 , 6.68
64.0 , 28.95 , 23.75 , -8.3 , 73.0 , 5.0 , 23.89 , 10.0 , 5.06 , 13.75
65.0 , 29.35 , 24.25 , -9.2 , 74.0 , 5.9 , 21.11 , 8.89 , 8.24 , 15.36
66.0 , 29.75 , 23.75 , -10.9 , 73.0 , 3.7 , 21.67 , 10.0 , 8.08 , 13.75
67.0 , 29.35 , 23.55 , -10.6 , 74.0 , 3.2 , 23.33 , 19.44 , 6.02 , 4.11
68.0 , 29.55 , 23.55 , -11.5 , 74.0 , 8.2 , 27.78 , 21.11 , 1.77 , 2.44
69.0 , 29.15 , 23.55 , -10.9 , 74.0 , 7.4 , 23.89 , 15.0 , 5.26 , 8.55
70.0 , 30.15 , 24.55 , -11.6 , 77.0 , 7.3 , 26.67 , 12.22 , 3.48 , 12.33
71.0 , 29.45 , 23.85 , -10.2 , 68.0 , 5.5 , 23.33 , 12.78 , 6.12 , 11.07
72.0 , 29.85 , 23.45 , -11.1 , 65.0 , 6.5 , 24.44 , 12.22 , 5.41 , 11.23
73.0 , 29.25 , 23.25 , -10.0 , 72.0 , 2.7 , 21.67 , 18.89 , 7.58 , 4.36
74.0 , 28.95 , 23.05 , -10.0 , 72.0 , 2.7 , 18.89 , 6.11 , 10.06 , 16.94
75.0 , 28.25 , 22.25 , -9.3 , 70.0 , 5.0 , 21.11 , 6.67 , 7.14 , 15.58
76.0 , 29.45 , 23.45 , -10.8 , 70.0 , 5.4 , 22.78 , 7.78 , 6.67 , 15.67
77.0 , 29.45 , 24.25 , -10.4 , 75.0 , 6.1 , 25.0 , 9.44 , 4.45 , 14.81
78.0 , 28.95 , 23.85 , -10.1 , 78.0 , 4.8 , 25.0 , 10.0 , 3.95 , 13.85
79.0 , 29.15 , 23.45 , -10.8 , 76.0 , 5.9 , 25.0 , 13.33 , 4.15 , 10.12
80.0 , 28.85 , 22.95 , -10.8 , 75.0 , 6.3 , 27.22 , 11.67 , 1.63 , 11.28
81.0 , 29.05 , 24.45 , -10.2 , 78.0 , 9.4 , 28.33 , 16.11 , 0.72 , 8.34
82.0 , 29.15 , 24.55 , -10.4 , 77.0 , 8.5 , 28.33 , 17.78 , 0.82 , 6.77
83.0 , 28.65 , 23.35 , -10.6 , 74.0 , 4.8 , 26.67 , 17.22 , 1.98 , 6.13
84.0 , 27.65 , 23.15 , -9.5 , 77.0 , 3.8 , 24.44 , 9.44 , 3.21 , 13.71
85.0 , 27.75 , 22.95 , -9.5 , 73.0 , 5.6 , 25.0 , 12.78 , 2.75 , 10.17
86.0 , 28.15 , 23.15 , -11.1 , 77.0 , 6.1 , 29.44 , 13.89 , -1.29 , 9.26
87.0 , 27.75 , 22.05 , -11.2 , 75.0 , 4.5 , 29.44 , 20.56 , -1.69 , 1.49
88.0 , 28.55 , 20.95 , -12.0 , 68.0 , 4.2 , 26.11 , 23.89 , 2.44 , -2.94
89.0 , 28.75 , 21.85 , -11.2 , 69.0 , 3.4 , 27.22 , 18.89 , 1.53 , 2.96
90.0 , 28.75 , 22.05 , -10.8 , 70.0 , 1.8 , 27.78 , 19.44 , 0.97 , 2.61
91.0 , 28.45 , 21.55 , -9.7 , 67.0 , 2.5 , 29.44 , 18.33 , -0.99 , 3.22
92.0 , 28.75 , 22.85 , -9.6 , 73.0 , 2.4 , 24.44 , 17.22 , 4.31 , 5.63
93.0 , 29.05 , 22.95 , -10.0 , 72.0 , 3.8 , 25.56 , 21.11 , 3.49 , 1.84
94.0 , 29.15 , 22.75 , -10.1 , 69.0 , 1.6 , 20.56 , 11.11 , 8.59 , 11.64
95.0 , 29.55 , 23.45 , -10.6 , 74.0 , 5.0 , 22.78 , 9.44 , 6.77 , 14.01
96.0 , 29.25 , 24.15 , -10.8 , 75.0 , 5.4 , 26.11 , 13.89 , 3.14 , 10.26
97.0 , 29.25 , 23.35 , -10.9 , 71.0 , 4.5 , 19.44 , 7.22 , 9.81 , 16.13
98.0 , 29.05 , 21.85 , -11.8 , 68.0 , 5.9 , 21.67 , 5.0 , 7.38 , 16.85
99.0 , 28.75 , 21.65 , -11.7 , 69.0 , 5.7 , 23.89 , 17.78 , 4.86 , 3.87
100.0 , 28.55 , 22.95 , -11.3 , 75.0 , 7.9 , 18.89 , 7.78 , 9.66 , 15.17
101.0 , 28.75 , 22.65 , -11.0 , 75.0 , 11.2 , 22.78 , 19.44 , 5.97 , 3.21
102.0 , 28.25 , 22.95 , -10.6 , 77.0 , 7.6 , 31.67 , 17.78 , -3.42 , 5.17
103.0 , 28.25 , 21.65 , -10.0 , 68.0 , 1.7 , 21.11 , 19.44 , 7.14 , 2.21
104.0 , 28.35 , 21.85 , -10.0 , 66.0 , 1.3 , 17.78 , 14.44 , 10.57 , 7.41
105.0 , 28.75 , 22.35 , -10.4 , 68.0 , 3.4 , 12.22 , 2.78 , 16.53 , 19.57
106.0 , 29.45 , 24.15 , -11.1 , 75.0 , 7.8 , 18.33 , 2.78 , 11.12 , 21.37
107.0 , 29.25 , 23.55 , -10.9 , 73.0 , 7.4 , 14.44 , 11.67 , 14.81 , 11.88
108.0 , 28.75 , 23.15 , -10.8 , 74.0 , 8.9 , 13.89 , 4.44 , 14.86 , 18.71
109.0 , 27.55 , 22.25 , -10.0 , 76.0 , 5.5 , 15.56 , 3.89 , 11.99 , 18.36
110.0 , 27.35 , 22.55 , -9.9 , 78.0 , 6.8 , 20.56 , 11.67 , 6.79 , 10.88
111.0 , 27.85 , 21.25 , -11.5 , 74.0 , 7.0 , 23.89 , 18.89 , 3.96 , 2.36
112.0 , 27.45 , 21.45 , -10.2 , 69.0 , 2.1 , 21.67 , 20.0 , 5.78 , 1.45
113.0 , 28.35 , 21.85 , -10.2 , 70.0 , 4.2 , 17.22 , 7.22 , 11.13 , 14.63
114.0 , 28.35 , 23.75 , -9.9 , 74.0 , 9.8 , 11.67 , 5.56 , 16.68 , 18.19
115.0 , 28.05 , 23.85 , -9.0 , 75.0 , 8.6 , 13.33 , 5.56 , 14.72 , 18.29
116.0 , 28.15 , 24.75 , -8.9 , 78.0 , 9.7 , 16.11 , 7.78 , 12.04 , 16.97
117.0 , 27.25 , 22.35 , -8.3 , 68.0 , 7.9 , 17.78 , 8.33 , 9.47 , 14.02
118.0 , 26.95 , 21.35 , -11.0 , 80.0 , 8.3 , 20.0 , 6.67 , 6.95 , 14.68
119.0 , 26.45 , 21.55 , -10.1 , 77.0 , 10.0 , 20.0 , 12.78 , 6.45 , 8.77
120.0 , 27.15 , 20.65 , -11.3 , 70.0 , 5.4 , 21.11 , 10.56 , 6.04 , 10.09
121.0 , 27.55 , 20.15 , -11.6 , 69.0 , 5.4 , 15.56 , 14.44 , 11.99 , 5.71
122.0 , 27.85 , 21.65 , -11.3 , 73.0 , 8.2 , 19.44 , 10.0 , 8.41 , 11.65
123.0 , 27.95 , 22.45 , -10.6 , 78.0 , 10.7 , 19.44 , 15.56 , 8.51 , 6.89
124.0 , 27.95 , 22.15 , -10.7 , 75.0 , 5.0 , 20.0 , 6.67 , 7.95 , 15.48
125.0 , 27.45 , 21.25 , -10.7 , 70.0 , 4.5 , 23.89 , 18.33 , 3.56 , 2.92
126.0 , 27.65 , 21.35 , -11.0 , 74.0 , 5.8 , 24.44 , 18.33 , 3.21 , 3.02
127.0 , 27.25 , 21.95 , -9.9 , 73.0 , 2.4 , 21.11 , 17.78 , 6.14 , 4.17
128.0 , 27.15 , 23.65 , -9.0 , 85.0 , 8.5 , 16.67 , 15.0 , 10.48 , 8.65
129.0 , 26.45 , 22.05 , -9.4 , 81.0 , 6.7 , 13.89 , 6.67 , 12.56 , 15.38
130.0 , 26.15 , 20.75 , -9.2 , 74.0 , 5.9 , 15.56 , 5.56 , 10.59 , 15.19
131.0 , 26.35 , 18.35 , -11.1 , 61.0 , 6.4 , 16.67 , 6.67 , 9.68 , 11.68
132.0 , 26.15 , 18.65 , -11.0 , 63.0 , 3.8 , 15.56 , 3.89 , 10.59 , 14.76
133.0 , 26.15 , 18.35 , -11.2 , 65.0 , 3.7 , 17.22 , 7.78 , 8.93 , 10.57
134.0 , 26.15 , 16.95 , -12.5 , 60.0 , 5.5 , 21.11 , 13.89 , 5.04 , 3.06
135.0 , 26.25 , 18.85 , -12.0 , 71.0 , 4.9 , 16.11 , 3.33 , 10.14 , 15.52
136.0 , 25.45 , 19.55 , -10.2 , 69.0 , 3.0 , 14.44 , 6.67 , 11.01 , 12.88
137.0 , 26.15 , 19.95 , -10.4 , 73.0 , 2.0 , 17.22 , 14.44 , 8.93 , 5.51
138.0 , 26.45 , 20.65 , -10.3 , 74.0 , 2.1 , 12.78 , 7.22 , 13.67 , 13.43
